fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,391.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,516.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,322.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,316.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,210.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,916.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,916.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,794.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,632.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,757.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,563.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,557.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,451.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,948.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,948.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,826.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,664.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,789.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,595.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,589.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,483.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,690.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,690.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,568.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,406.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,531.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,337.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,331.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,225.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,986.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,986.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,864.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,702.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,827.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,633.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,627.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,521.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1018.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1018.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,896.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,734.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,859.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,665.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,659.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,553.00,Transitions Extractive
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1068.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1068.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,946.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,784.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,909.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,715.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,709.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1365.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1365.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1243.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1081.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1206.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1012.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,1006.00,Transitions Gen S
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-18.00,+13.00,-6.00,,,absoluto,1391.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-18.00,+13.00,-6.00,,,absoluto,1666.00,Transitions Gen S
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City 1.67,Stylis,1.67,,,,nao,,sim,-10.00 a 0.00; -12.00 a -10.25,,,-2.00,absoluto,,
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City Poly,Airwear Polypower,Poly,,,,nao,,sim,-8.00,+4.00,-2.00,,absoluto,,175.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City 1.56,,1.56,,,,nao,,sim,-6.00,+6.00,-2.00,,absoluto,,125.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,No Reflex 1.50 Transitions Gen S cinza,Orma,1.50,,,,sim,C,sim,-4.00,+4.00,-2.00,,absoluto,,234.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue 1.67,Stylis,1.67,,,,nao,,sim,-10.00,+6.00,-2.00,,absoluto,,299.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue Poly,Airwear Polypower,Poly,,,,nao,,sim,-8.00,+4.00,-2.00,,absoluto,,113.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue 1.56,,1.56,,,,nao,,sim,-6.00,+4.00,-2.00,,absoluto,,82.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Intro Poly,Airwear Polypower,Poly,,,,nao,,nao,-8.00,+4.00,-2.00,,absoluto,,82.00
PVO,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Intro 1.56,,1.56,,,,nao,,nao,-6.00,+6.00,-2.00,,absoluto,,37.00
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,765.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,771.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,465.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,848.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,854.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,548.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao padrao,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,322.00,adicao 1.00 a 3.50; alt min 14mm
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao especial,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,361.00,adicao 1.00 a 3.50; alt min 14mm
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao padrao,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,406.00,adicao 1.00 a 3.50; alt min 14mm
PVO,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao especial,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,445.00,adicao 1.00 a 3.50; alt min 14mm
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,636.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,642.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,336.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,706.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,712.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,406.00,Xperio cinza/marrom/verde
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao padrao,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,202.00,
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao especial,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,241.00,
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao padrao,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,278.00,
PVO,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao especial,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,317.00,
